group,iid,pid,age,age,age_o,age_o,career,race,race,race_o,race_o,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,sports,sports,tvsports,tvsports,dining,dining,exercise,exercise,museums,museums,art,art,hiking,hiking,gaming,gaming,clubbing,clubbing,reading,reading,tv,tv,theater,theater,movies,movies,concerts,concerts,music,music,shopping,shopping,yoga,yoga,like,like
15,386,408,26.0,26.0,24.0,24.0,School Psychologist,2.0,european/caucasian-american,3.0,latino/hispanic american,20.0,10.0,20.0,20.0,10.0,20.0,8.0,6.0,6.0,7.0,7.0,,15.0,10.0,30.0,10.0,15.0,20.0,7.0,8.0,9.0,9.0,9.0,1.0,1.0,3.0,3.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,7.0,7.0
15,386,409,26.0,26.0,23.0,23.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,15.0,20.0,20.0,10.0,15.0,7.0,8.0,7.0,7.0,,,15.0,10.0,30.0,10.0,15.0,20.0,7.0,8.0,9.0,9.0,9.0,1.0,1.0,3.0,3.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,6.0,6.0
15,386,410,26.0,26.0,27.0,27.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,7.0,,,15.0,10.0,30.0,10.0,15.0,20.0,7.0,8.0,9.0,9.0,9.0,1.0,1.0,3.0,3.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,8.0,8.0
15,386,411,26.0,26.0,34.0,34.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,15.0,15.0,25.0,10.0,0.0,8.0,8.0,8.0,8.0,8.0,,15.0,10.0,30.0,10.0,15.0,20.0,7.0,8.0,9.0,9.0,9.0,1.0,1.0,3.0,3.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,8.0,8.0
15,386,412,26.0,26.0,27.0,27.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,75.0,5.0,5.0,5.0,5.0,5.0,9.0,9.0,9.0,8.0,,,15.0,10.0,30.0,10.0,15.0,20.0,7.0,8.0,9.0,9.0,9.0,1.0,1.0,3.0,3.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,8.0,8.0
15,386,413,26.0,26.0,26.0,26.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,10.0,10.0,30.0,30.0,5.0,15.0,8.0,8.0,8.0,7.0,,,15.0,10.0,30.0,10.0,15.0,20.0,7.0,8.0,9.0,9.0,9.0,1.0,1.0,3.0,3.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,7.0,7.0
15,386,414,26.0,26.0,29.0,29.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,95.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,,15.0,10.0,30.0,10.0,15.0,20.0,7.0,8.0,9.0,9.0,9.0,1.0,1.0,3.0,3.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,5.0,5.0
15,387,397,25.0,25.0,24.0,24.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,21.0,21.0,22.0,6.0,10.0,7.0,8.0,8.0,7.0,8.0,7.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,7.0,7.0
15,387,398,25.0,25.0,29.0,29.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,45.0,10.0,10.0,30.0,0.0,5.0,8.0,9.0,9.0,9.0,9.0,8.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,9.0,9.0
15,387,401,25.0,25.0,31.0,31.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,0.0,25.0,20.0,0.0,20.0,6.0,8.0,8.0,7.0,7.0,6.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,6.0,6.0
15,387,402,25.0,25.0,29.0,29.0,School Psychologist,2.0,european/caucasian-american,4.0,asian/pacific islander/asian-american,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,8.0,7.0,8.0,7.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,6.0,6.0
15,387,406,25.0,25.0,27.0,27.0,School Psychologist,2.0,european/caucasian-american,4.0,asian/pacific islander/asian-american,20.0,20.0,20.0,20.0,20.0,0.0,7.0,9.0,8.0,8.0,8.0,7.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,7.0,7.0
15,387,407,25.0,25.0,24.0,24.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,30.0,15.0,15.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,8.0,8.0
15,387,408,25.0,25.0,24.0,24.0,School Psychologist,2.0,european/caucasian-american,3.0,latino/hispanic american,20.0,10.0,20.0,20.0,10.0,20.0,9.0,8.0,8.0,8.0,8.0,8.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,8.0,8.0
15,387,409,25.0,25.0,23.0,23.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,15.0,20.0,20.0,10.0,15.0,8.0,8.0,9.0,8.0,8.0,7.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,8.0,8.0
15,387,410,25.0,25.0,27.0,27.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,7.0,8.0,7.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,6.0,6.0
15,387,411,25.0,25.0,34.0,34.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,15.0,15.0,25.0,10.0,0.0,8.0,9.0,9.0,8.0,9.0,8.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,8.0,8.0
15,387,412,25.0,25.0,27.0,27.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,7.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,7.0,7.0
15,387,413,25.0,25.0,26.0,26.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,10.0,10.0,30.0,30.0,5.0,15.0,7.0,8.0,8.0,8.0,7.0,7.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,7.0,7.0
15,387,414,25.0,25.0,29.0,29.0,School Psychologist,2.0,european/caucasian-american,2.0,european/caucasian-american,95.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,9.0,9.0,9.0,8.0,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,2.0,2.0,7.0,7.0
15,388,397,24.0,24.0,24.0,24.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,21.0,21.0,22.0,6.0,10.0,4.0,8.0,8.0,6.0,8.0,6.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0
15,388,398,24.0,24.0,29.0,29.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,45.0,10.0,10.0,30.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0
15,388,401,24.0,24.0,31.0,31.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,0.0,25.0,20.0,0.0,20.0,5.0,8.0,8.0,6.0,6.0,8.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0
15,388,402,24.0,24.0,29.0,29.0,School Counseling,2.0,european/caucasian-american,4.0,asian/pacific islander/asian-american,25.0,20.0,15.0,25.0,10.0,5.0,3.0,8.0,8.0,8.0,8.0,7.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,2.0,2.0
15,388,406,24.0,24.0,27.0,27.0,School Counseling,2.0,european/caucasian-american,4.0,asian/pacific islander/asian-american,20.0,20.0,20.0,20.0,20.0,0.0,4.0,7.0,8.0,7.0,8.0,6.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0
15,388,407,24.0,24.0,24.0,24.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,30.0,15.0,15.0,15.0,15.0,10.0,6.0,8.0,8.0,6.0,8.0,5.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0
15,388,408,24.0,24.0,24.0,24.0,School Counseling,2.0,european/caucasian-american,3.0,latino/hispanic american,20.0,10.0,20.0,20.0,10.0,20.0,6.0,6.0,6.0,6.0,7.0,5.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0
15,388,409,24.0,24.0,23.0,23.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,15.0,20.0,20.0,10.0,15.0,5.0,6.0,7.0,6.0,7.0,4.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0
15,388,410,24.0,24.0,27.0,27.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,20.0,20.0,20.0,10.0,10.0,6.0,8.0,8.0,7.0,8.0,6.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0
15,388,411,24.0,24.0,34.0,34.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,15.0,15.0,25.0,10.0,0.0,6.0,8.0,8.0,8.0,8.0,6.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0
15,388,412,24.0,24.0,27.0,27.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,75.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,7.0,,5.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0
15,388,413,24.0,24.0,26.0,26.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,10.0,10.0,30.0,30.0,5.0,15.0,6.0,7.0,8.0,6.0,6.0,5.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0
15,388,414,24.0,24.0,29.0,29.0,School Counseling,2.0,european/caucasian-american,2.0,european/caucasian-american,95.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,7.0,6.0,7.0,6.0,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,4.0,4.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0
15,389,397,21.0,21.0,24.0,24.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,21.0,21.0,22.0,6.0,10.0,6.0,10.0,10.0,2.0,10.0,,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,6.0,6.0
15,389,398,21.0,21.0,29.0,29.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,45.0,10.0,10.0,30.0,0.0,5.0,6.0,10.0,10.0,10.0,,8.0,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0
15,389,401,21.0,21.0,31.0,31.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,0.0,25.0,20.0,0.0,20.0,7.0,10.0,10.0,2.0,8.0,3.0,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,7.0,7.0
15,389,402,21.0,21.0,29.0,29.0,attorney?,2.0,european/caucasian-american,4.0,asian/pacific islander/asian-american,25.0,20.0,15.0,25.0,10.0,5.0,4.0,10.0,8.0,5.0,10.0,3.0,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,6.0,6.0
15,389,406,21.0,21.0,27.0,27.0,attorney?,2.0,european/caucasian-american,4.0,asian/pacific islander/asian-american,20.0,20.0,20.0,20.0,20.0,0.0,4.0,10.0,10.0,10.0,10.0,10.0,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0
15,389,407,21.0,21.0,24.0,24.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,30.0,15.0,15.0,15.0,15.0,10.0,9.0,10.0,6.0,6.0,6.0,6.0,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,6.0,6.0
15,389,408,21.0,21.0,24.0,24.0,attorney?,2.0,european/caucasian-american,3.0,latino/hispanic american,20.0,10.0,20.0,20.0,10.0,20.0,9.0,10.0,10.0,10.0,10.0,10.0,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,9.0,9.0
15,389,409,21.0,21.0,23.0,23.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,15.0,20.0,20.0,10.0,15.0,7.0,10.0,4.0,8.0,,9.0,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0
15,389,410,21.0,21.0,27.0,27.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,10.0,,9.0,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0
15,389,411,21.0,21.0,34.0,34.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,35.0,15.0,15.0,25.0,10.0,0.0,6.0,8.0,9.0,8.0,10.0,,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,6.0,6.0
15,389,412,21.0,21.0,27.0,27.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,75.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,9.0,5.0,10.0,,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,7.0,7.0
15,389,413,21.0,21.0,26.0,26.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,10.0,10.0,30.0,30.0,5.0,15.0,7.0,10.0,8.0,6.0,,,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,6.0,6.0
15,389,414,21.0,21.0,29.0,29.0,attorney?,2.0,european/caucasian-american,2.0,european/caucasian-american,95.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,10.0,6.0,10.0,2.0,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,8.0,8.0,6.0,6.0
15,392,397,26.0,26.0,24.0,24.0,Writer/teacher,2.0,european/caucasian-american,2.0,european/caucasian-american,20.0,21.0,21.0,22.0,6.0,10.0,2.0,2.0,2.0,2.0,5.0,2.0,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,4.0,4.0,3.0,3.0,9.0,9.0,3.0,3.0,10.0,10.0,9.0,9.0,9.0,9.0,1.0,1.0,3.0,3.0,10.0,10.0,6.0,6.0,8.0,8.0,10.0,10.0,5.0,5.0,10.0,10.0,7.0,7.0,7.0,7.0,2.0,2.0
